country,year,iso_code,population,renewables_share_energy,fossil_share_energy,clean_share_elec,fossil_share_elec,transition_gap,carbon_intensity_elec,is_focus_country
Canada,2013,CAN,35293421.0,27.74492645263672,65.56991577148438,79.03125095367432,20.968751907348636,58.062499046325684,186.9600067138672,False
Colombia,2013,COL,46151583.0,26.26677703857422,73.73322296142578,69.21507263183594,30.78492546081543,38.43014717102051,236.0200042724609,False
Croatia,2013,HRV,4242403.0,25.559444427490234,74.44055938720703,66.5710220336914,33.42898178100586,33.14204025268555,256.1000061035156,False
Peru,2013,PER,29817908.0,24.990833282470703,75.00916290283203,53.94162368774414,46.058380126953125,7.883243560791016,304.989990234375,False
Sri Lanka,2013,LKA,21358829.0,23.640151977539062,76.35984802246094,60.15037155151367,39.84962463378906,20.30074691772461,301.5899963378906,False
Vietnam,2013,VNM,90573103.0,22.934511184692383,77.06549072265625,46.56917953491211,53.43082046508789,-6.861640930175781,371.3599853515625,False
Finland,2013,FIN,5439057.0,22.14970016479492,59.95359802246094,69.09907150268555,30.90092658996582,38.19814491271973,257.6499938964844,False
Denmark,2013,DNK,5615333.0,21.85639953613281,78.14360046386719,46.11383819580078,53.88615798950195,-7.772319793701172,472.4100036621094,True
Latvia,2013,LVA,2013004.0,21.730939865112305,78.26905822753906,56.93548583984375,43.06451797485352,13.870967864990227,187.1000061035156,False
Venezuela,2013,VEN,29912195.0,20.391525268554688,79.60847473144531,61.88854598999024,38.111446380615234,23.777099609375007,297.7900085449219,False
Spain,2013,ESP,46860394.0,19.29036521911621,71.39185333251953,59.73851013183594,40.26149368286133,19.47701644897461,286.8599853515625,False
Chile,2013,CHL,17687006.0,18.02437210083008,81.97563171386719,35.69467544555664,64.30532836914062,-28.610652923583984,551.760009765625,False
Slovenia,2013,SVN,2056452.0,17.45112419128418,65.5287857055664,65.88607788085938,34.113922119140625,31.77215576171875,336.7099914550781,False
Italy,2013,ITA,60653864.0,16.95980453491211,83.04019165039062,39.15810394287109,60.84190368652344,-21.68379974365235,398.9599914550781,False
Ecuador,2013,ECU,15807132.0,16.518951416015625,83.48104858398438,47.62521362304688,52.374786376953125,-4.749572753906243,368.739990234375,False
Philippines,2013,PHL,102076334.0,15.492658615112305,84.50733947753906,26.412336349487305,73.58766174316406,-47.17532539367676,529.97998046875,False
Romania,2013,ROU,20062913.0,14.507258415222168,77.36458587646484,54.59701156616211,45.40299224853516,9.194019317626946,389.760009765625,False
North Macedonia,2013,MKD,2013280.0,13.682828903198242,86.31716918945312,26.108373641967773,73.8916244506836,-47.78325080871582,719.2100219726562,False
Turkey,2013,TUR,76403032.0,13.033267974853516,86.96673583984375,28.82365226745605,71.17634582519531,-42.35269355773926,509.9700012207031,False
Greece,2013,GRC,10967534.0,11.794785499572754,88.20521545410156,25.47454261779785,74.52545166015625,-49.0509090423584,636.6900024414062,False
Germany,2013,DEU,81041581.0,11.60320281982422,81.9204330444336,39.581379890441895,60.41862106323242,-20.837241172790527,538.0399780273438,True
Pakistan,2013,PAK,211073979.0,10.55919075012207,88.02456665039062,36.384438037872314,63.61556243896485,-27.231124401092536,436.2099914550781,False
Argentina,2013,ARG,42582453.0,10.13409423828125,88.28382873535156,29.386877059936523,70.61312866210938,-41.22625160217285,422.2300109863281,False
France,2013,FRA,64387736.0,9.85744571685791,52.57957458496094,90.69960594177246,9.300390243530272,81.39921569824219,76.29000091552734,False
Bulgaria,2013,BGR,7264605.0,9.69357681274414,71.82836151123047,49.00046348571777,50.9995346069336,-1.9990711212158274,487.4500122070313,False
Ireland,2013,IRL,4624686.0,9.647536277770996,90.35246276855467,22.043851852416992,77.95614624023438,-55.91229438781738,464.3699951171875,True
Slovakia,2013,SVK,5410422.0,9.315093994140623,69.82154083251953,77.47368431091309,22.526315689086918,54.94736862182617,181.75,False
China,2013,CHN,1379008040.0,8.473828315734863,90.67913055419922,22.182475328445435,77.81752014160156,-55.63504481315613,717.510009765625,True
Lithuania,2013,LTU,2958359.0,7.556228637695312,92.44377136230467,36.51551055908203,63.48448944091797,-26.968978881835938,293.5599975585937,False
United States,2013,USA,320110752.0,6.8875813484191895,84.81784057617188,32.28614139556885,67.71385192871094,-35.42771053314209,533.4299926757812,True
India,2013,IND,1295829507.0,6.749992370605469,92.05560302734376,18.953235149383545,81.04676818847656,-62.09353303909302,738.989990234375,True
United Kingdom,2013,GBR,64389386.0,6.655430316925049,85.74849700927734,34.55956268310547,65.44043731689453,-30.880874633789062,506.9200134277344,True
Australia,2013,AUS,23236271.0,6.172687530517578,93.82730865478516,14.237056732177734,85.762939453125,-71.52588272094727,726.1599731445312,False
Czechia,2013,CZE,10511164.0,6.018789291381836,77.84456634521484,46.61855220794678,53.38144302368164,-6.762890815734863,527.530029296875,False
Japan,2013,JPN,127723642.0,5.828955173492432,93.49919891357422,12.424615859985352,87.57537841796875,-75.1507625579834,595.9000244140625,False
Russia,2013,RUS,144604105.0,5.816118240356445,88.66365051269531,33.439401626586914,66.56060028076172,-33.121198654174805,450.1600036621094,False
Belgium,2013,BEL,11160277.0,5.279734134674072,79.09495544433594,66.33313083648682,33.6668701171875,32.666260719299316,184.25999450683597,False
Poland,2013,POL,38259267.0,5.05154275894165,94.94845581054688,10.416412353515623,89.58358764648438,-79.16717529296875,863.22998046875,False
Mexico,2013,MEX,118343572.0,4.834019660949707,93.8185577392578,17.47442054748535,82.52558135986328,-65.05116081237793,546.8200073242188,False
Morocco,2013,MAR,33787573.0,4.795974254608154,95.20402526855467,16.146991729736328,83.8530044555664,-67.70601272583008,612.469970703125,False
Estonia,2013,EST,1317920.0,4.703380107879639,95.29662322998048,9.262048721313477,90.73795318603516,-81.47590446472168,606.1799926757812,False
Indonesia,2013,IDN,255852464.0,4.53377103805542,95.46623229980467,15.765166282653809,84.23483276367188,-68.46966648101807,682.1699829101562,False
Hungary,2013,HUN,9889344.0,4.115047931671143,79.2900161743164,59.960354804992676,40.039642333984375,19.9207124710083,317.4800109863281,False
Egypt,2013,EGY,95333551.0,3.909255027770996,96.09074401855467,8.995638847351074,91.00435638427734,-82.00871753692627,589.1699829101562,False
Thailand,2013,THA,69845112.0,3.800414800643921,96.1995849609375,7.501185894012451,92.49881744384766,-84.9976315498352,601.8200073242188,False
Cyprus,2013,CYP,1183899.0,3.68012809753418,96.3198699951172,7.692307949066162,92.30769348144533,-84.61538553237916,610.719970703125,False
Netherlands,2013,NLD,16967066.0,3.610311508178711,95.69302368164062,14.90652394294739,85.09347534179688,-70.18695139884949,500.6000061035156,False
Malaysia,2013,MYS,30174269.0,3.3276143074035645,96.6723861694336,9.250194549560549,90.7498016357422,-81.49960708618165,666.030029296875,False
Uzbekistan,2013,UZB,29724065.0,2.944864511489868,97.05513763427734,10.43764877319336,89.56234741210938,-79.12469863891602,1125.97998046875,False
Ukraine,2013,UKR,46126760.0,2.8779475688934326,81.49988555908203,50.583937644958496,49.41606521606445,1.167872428894043,448.989990234375,False
Kazakhstan,2013,KAZ,17556502.0,2.7091927528381348,97.29080963134766,8.346830368041992,91.65316772460938,-83.30633735656738,854.8800048828125,False
Azerbaijan,2013,AZE,9504417.0,2.6123571395874023,97.38764190673828,6.709677219390869,93.29032135009766,-86.58064413070679,669.25,False
Iraq,2013,IRQ,35281987.0,2.456417798995972,97.5435791015625,8.166383743286133,91.83361053466795,-83.66722679138182,620.2000122070312,False
Taiwan,2013,TWN,23416870.0,1.9640555381774905,89.8499755859375,20.160107374191284,79.83989715576172,-59.679789781570435,644.0800170898438,False
Iran,2013,IRN,80414689.0,1.4233077764511108,98.16930389404295,7.386232137680054,92.61377716064452,-85.22754502296446,633.6199951171875,False
South Korea,2013,KOR,50071168.0,0.9986501336097716,88.02234649658203,27.740338921546936,72.2596664428711,-44.51932752132416,511.75,False
Bangladesh,2013,BGD,156532134.0,0.8128067255020142,99.18719482421876,2.0059993267059326,97.99400329589844,-95.9880039691925,673.7899780273438,False
Israel,2013,ISR,7749369.0,0.5834451913833618,99.41655731201172,0.9295498728752136,99.07044982910156,-98.14089995622635,719.8300170898438,False
South Africa,2013,ZAF,54678789.0,0.3971041440963745,97.0791473388672,6.234870970249176,93.76512145996094,-87.53025048971176,799.1300048828125,False
Belarus,2013,BLR,9464454.0,0.3052250444889068,99.6947784423828,0.9520787596702576,99.04792022705078,-98.09584146738052,505.8699951171875,False
Singapore,2013,SGP,5385589.0,0.2653920352458954,99.73461151123048,3.523035287857056,96.47695922851562,-92.95392394065857,507.6099853515625,False
Hong Kong,2013,HKG,7264330.0,0.1602533906698227,99.8397445678711,0.1025378108024597,99.89746856689452,-99.79493075609206,854.4000244140625,False
Algeria,2013,DZA,38414176.0,0.0607765018939971,99.93922424316406,0.5510101914405823,99.44898986816406,-98.89797967672348,636.0,False
Qatar,2013,QAT,2032650.0,0.0513918325304985,99.9486083984375,0.2302158176898956,99.769775390625,-99.5395595729351,602.8800048828125,False
United Arab Emirates,2013,ARE,7831851.0,0.0196388531476259,99.98036193847656,0.0818256288766861,99.91817474365234,-99.83634911477566,676.1500244140625,False
Trinidad and Tobago,2013,TTO,1412658.0,0.006968471687287,99.99303436279295,0.0,100.0,-100.0,682.1099853515625,False
Turkmenistan,2013,TKM,5939348.0,0.0047804024070501,99.9952163696289,0.0,100.0,-100.0,1306.31005859375,False
Saudi Arabia,2013,SAU,28026825.0,0.0039774160832166,99.99602508544922,0.013572203926742,99.9864273071289,-99.97285510320216,693.0700073242188,False
Oman,2013,OMN,3833915.0,0.0009662669617682,99.99903106689452,0.0,100.0,-100.0,567.0700073242188,False
Kuwait,2013,KWT,3507755.0,0.0001037647161865,99.99989318847656,0.0163961295038461,99.9835968017578,-99.96720067225395,651.9099731445312,False
Norway,2014,NOR,5137397.0,67.91426086425781,32.08573532104492,97.91311645507812,2.0868823528289795,95.82623410224915,33.93000030517578,True
Sweden,2014,SWE,9696438.0,39.70317840576172,32.03605270385742,98.09194946289062,1.9080489873886108,96.18390047550201,40.18000030517578,True
Brazil,2014,BRA,200085126.0,37.56644058227539,61.31813049316406,75.88349628448486,24.116500854492188,51.766995429992676,192.94000244140625,True
