country,year,iso_code,population,gdp,primary_energy_consumption,electricity_generation,renewables_share_energy,fossil_share_energy,low_carbon_share_elec,renewables_share_elec,fossil_share_elec,solar_share_elec,wind_share_elec,hydro_share_elec,nuclear_share_elec,coal_share_elec,gas_share_elec,oil_share_elec,carbon_intensity_elec,gdp_per_capita,renewable_vs_fossil_gap_energy,renewable_vs_fossil_gap_elec,solar_wind_share_elec,clean_share_elec,renewables_share_energy_latest,fossil_share_energy_latest,carbon_intensity_elec_latest,renewables_share_energy_2000,fossil_share_energy_2000,carbon_intensity_elec_2000,renewables_share_energy_change,fossil_share_energy_change,carbon_intensity_change
India,2024,IND,1450935785.0,,11336.056640625,2030.199951171875,9.146443367004396,89.67031860351562,22.252487182617188,19.55817222595215,77.74752044677734,6.735789775848389,4.016353130340576,7.71007776260376,2.6943159103393555,74.76603698730469,2.7800216674804688,0.201457992196083,707.4500122070312,,-80.52387523651123,-58.189348220825195,10.752142906188965,22.252488136291504,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
Ireland,2000,IRL,3802589.0,147722370991.0,173.34884643554688,23.6200008392334,1.920232892036438,98.07976531982422,4.995765686035156,4.995765686035156,95.00423431396484,0.0,1.0160880088806152,3.5986452102661133,0.0,28.87383460998535,39.204063415527344,26.926332473754883,632.9400024414062,38847.84050840099,-96.15953242778778,-90.00846862792969,1.0160880088806152,4.995765686035156,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2001,IRL,3862981.0,158384851025.0,183.1675262451172,24.57999992370605,1.569638967514038,98.43035888671876,4.190398693084717,4.190398693084717,95.80960083007812,0.0,1.3425549268722534,2.441009044647217,0.0,28.72253799438477,37.22538375854492,29.861677169799805,641.5800170898438,41000.680827837365,-96.86071991920473,-91.61920213699341,1.3425549268722534,4.190398693084717,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2002,IRL,3928441.0,169226186783.0,181.35397338867188,24.799999237060547,2.106391668319702,97.89360809326172,5.564516067504883,5.564516067504883,94.43548583984376,0.0,1.5725806951522827,3.669355154037476,0.0,27.500001907348636,43.66935729980469,23.26613044738769,615.72998046875,43077.18679827443,-95.78721642494202,-88.87096977233888,1.5725806951522827,5.564516067504883,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2003,IRL,3992935.0,177468844871.0,176.85467529296875,24.81999969482422,1.7748370170593262,98.22516632080078,4.593070030212402,4.593070030212402,95.40692901611328,0.0,1.8130539655685425,2.417405366897583,0.0,24.979854583740234,52.53827667236328,17.8887996673584,595.8900146484375,44445.71345914722,-96.45032930374146,-90.81385898590088,1.8130539655685425,4.593070030212402,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2004,IRL,4066066.0,191402766075.0,180.36187744140625,25.18000030517578,2.122525930404663,97.87747192382812,5.520254135131836,5.520254135131836,94.47975158691406,0.0,2.581413745880127,2.501985549926758,0.0,24.741857528686523,51.23113250732422,18.506750106811523,591.739990234375,47073.20689703512,-95.75494599342346,-88.95949745178223,2.581413745880127,5.520254135131836,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2005,IRL,4155283.0,204898243531.0,188.1739959716797,25.57999992370605,2.716156244277954,97.28384399414062,7.310398578643799,7.310398578643799,92.6895980834961,0.0,4.339327812194824,2.4628615379333496,0.0,24.980453491210938,45.23064804077149,22.478498458862305,593.4299926757812,49310.29812674612,-94.56768774986267,-85.3791995048523,4.339327812194824,7.310398578643799,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2006,IRL,4268775.0,219162994472.0,194.2944183349609,27.06999969482422,3.451337575912476,96.54866027832033,9.124492645263672,9.124492645263672,90.8755111694336,0.0,5.984484672546387,2.659771203994751,0.0,21.72146415710449,50.94200134277344,18.2120418548584,560.030029296875,51340.957176707605,-93.09732270240785,-81.75101852416992,5.984484672546387,9.124492645263672,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2007,IRL,4393518.0,230371638354.0,197.32437133789065,28.32999992370605,3.9341013431549072,96.0658950805664,9.918813705444336,9.918813705444336,90.08118438720705,0.0,6.918461322784424,2.3649842739105225,0.0,19.202259063720703,56.68902206420898,14.18990421295166,536.1799926757812,52434.43599275114,-92.1317937374115,-80.16237068176271,6.918461322784424,9.918813705444336,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2008,IRL,4485992.0,223067117042.0,196.3790283203125,29.88999938964844,5.202509880065918,94.79749298095705,12.044161796569824,12.044161796569824,87.95584106445312,0.0,8.062897682189941,3.245232582092285,0.0,17.196386337280273,55.938438415527344,14.821009635925291,517.5599975585938,49725.25966207697,-89.59498310089113,-75.9116792678833,8.062897682189941,12.044161796569824,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2009,IRL,4533750.0,215181048184.0,176.61155700683594,27.940000534057617,6.703775405883789,93.29622650146484,14.745882987976074,14.745882987976074,85.25411224365234,0.0,10.594130516052246,3.2211880683898926,0.0,14.316391944885254,58.33929443359375,12.598424911499023,487.4700012207031,47462.0453673008,-86.59245109558105,-70.50822925567627,10.594130516052246,14.745882987976074,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2010,IRL,4559084.0,221852442105.0,178.30044555664062,28.11000061035156,6.149101257324219,93.85089874267578,13.233724594116213,13.233724594116213,86.76627349853516,0.0,9.996441841125488,2.134471654891968,0.0,12.62895679473877,64.42546844482422,9.711846351623535,479.1900024414063,48661.62634972289,-87.70179748535156,-73.53254890441895,9.996441841125488,13.233724594116213,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2011,IRL,4579603.0,224397469453.0,170.26165771484375,27.1299991607666,9.031673431396484,90.96832275390624,20.01474380493164,20.01474380493164,79.98526000976562,0.0,16.14449119567871,2.617029190063477,0.0,14.522668838500977,56.87431335449219,8.588278770446777,457.05999755859375,48999.32798825575,-81.93664932250975,-59.970516204833984,16.14449119567871,20.01474380493164,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2012,IRL,4600135.0,217871560184.0,167.4685821533203,27.09000015258789,8.861001014709473,91.13899993896484,19.379844665527344,19.379844665527344,80.62015533447266,0.0,14.80251121520996,2.9531192779541016,0.0,18.53082275390625,52.19638442993164,9.892950057983398,484.30999755859375,47361.99267717143,-82.27799892425537,-61.24031066894531,14.80251121520996,19.379844665527344,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2013,IRL,4624686.0,222738952818.0,164.99734497070312,25.540000915527344,9.647536277770996,90.35246276855467,22.043851852416992,22.043851852416992,77.95614624023438,0.0,17.776037216186523,2.3492560386657715,0.0,16.758026123046875,51.40955352783203,9.788566589355469,464.3699951171875,48163.043462410205,-80.70492649078368,-55.91229438781738,17.776037216186523,22.043851852416992,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
Ireland,2014,IRL,4658236.0,236178350686.0,164.5530242919922,25.780000686645508,10.937682151794434,89.06231689453125,24.78665542602539,24.78665542602539,75.21334075927734,0.0,19.93793487548828,2.754072666168213,0.0,15.36074447631836,49.03025436401367,10.822342872619627,447.6300048828125,50701.241990744995,-78.12463474273682,-50.42668533325195,19.93793487548828,24.78665542602539,21.819515228271484,78.18048095703125,284.3500061035156,1.920232892036438,98.07976531982422,632.9400024414062,19.899282336235046,-19.89928436279297,-348.5899963378906
