country,iso_code,start_year,end_year,renewables_share_energy_start,renewables_share_energy_end,renewables_share_energy_change,population_start,population_end
Trinidad and Tobago,TTO,2009,2019,0.0322017334401607,0.0079316077753901,-0.024270125664770603,1379056.0,1484898.0
Iraq,IRQ,2009,2019,2.191228151321411,1.981715559959412,-0.20951259136199907,30058207.0,41192172.0
Russia,RUS,2009,2019,6.130064010620117,5.85522985458374,-0.27483415603637695,143869128.0,146533063.0
Uzbekistan,UZB,2009,2019,3.25300931930542,2.9595539569854736,-0.2934553623199463,27939333.0,32964700.0
Peru,PER,2009,2019,28.46938133239746,28.05100440979004,-0.4183769226074219,28896819.0,32449302.0
New Zealand,NZL,2009,2019,37.36172866821289,36.89973449707031,-0.4619941711425781,4304304.0,4989410.0
Canada,CAN,2009,2019,27.993202209472656,27.406925201416016,-0.5862770080566406,33826370.0,37782934.0
Norway,NOR,2009,2019,67.62751770019531,66.74140167236328,-0.8861160278320312,4828625.0,5347733.0
Latvia,LVA,2009,2019,21.61602020263672,19.89407539367676,-1.7219448089599574,2142044.0,1914267.0
Colombia,COL,2009,2019,28.77091407775879,26.75375366210937,-2.0171604156494176,44271543.0,49907987.0
Vietnam,VNM,2009,2019,17.053613662719727,14.914142608642578,-2.1394710540771484,86460023.0,97173778.0
Azerbaijan,AZE,2009,2019,4.672755718231201,2.4512126445770264,-2.221543073654175,9046336.0,10110483.0
Sri Lanka,LKA,2009,2019,16.162015914916992,12.82431411743164,-3.3377017974853516,20756438.0,22410552.0
Philippines,PHL,2009,2019,17.91727638244629,11.97370433807373,-5.943572044372559,94384256.0,110804685.0
Denmark,DNK,2009,2020,12.843572616577148,34.672489166259766,21.828916549682617,5523169.0,5831529.0
Ecuador,ECU,2009,2020,18.011255264282227,34.62364196777344,16.61238670349121,14825960.0,17546058.0
United Kingdom,GBR,2009,2020,2.988893985748291,19.06827163696289,16.0793776512146,62506222.0,67351860.0
Ireland,IRL,2009,2020,6.703775405883789,20.819122314453125,14.115346908569336,4533750.0,4982602.0
Finland,FIN,2009,2020,18.61506462097168,32.5881462097168,13.973081588745117,5338854.0,5529616.0
Estonia,EST,2009,2020,2.722370386123657,15.351765632629396,12.629395246505739,1334528.0,1329675.0
Portugal,PRT,2009,2020,18.13302993774414,30.63494300842285,12.501913070678711,10576265.0,10370519.0
Sweden,SWE,2009,2020,38.65645980834961,51.05582809448242,12.399368286132812,9298738.0,10353682.0
Germany,DEU,2009,2020,8.146815299987793,20.017168045043945,11.870352745056152,80935276.0,83628711.0
Greece,GRC,2009,2020,5.6748247146606445,16.784912109375,11.110087394714355,11108067.0,10699370.0
Turkey,TUR,2009,2020,8.471883773803711,18.10261344909668,9.630729675292969,72464846.0,86091691.0
Venezuela,VEN,2009,2020,22.612350463867188,32.08118438720703,9.468833923339844,28438296.0,28444080.0
Italy,ITA,2009,2020,10.12662410736084,19.3994140625,9.27278995513916,59904016.0,59912763.0
Spain,ESP,2009,2020,12.912885665893556,21.929208755493164,9.016323089599608,46635182.0,47679482.0
Lithuania,LTU,2009,2020,2.736781597137451,11.356285095214844,8.619503498077393,3163255.0,2795766.0
Belgium,BEL,2009,2020,2.4941630363464355,10.456639289855955,7.96247625350952,10812936.0,11540102.0
Romania,ROU,2009,2020,10.620991706848145,18.11705780029297,7.496066093444824,20576922.0,19392467.0
Switzerland,CHE,2009,2020,28.183937072753903,35.59849166870117,7.414554595947269,7737644.0,8640582.0
Indonesia,IDN,2009,2020,3.7359442710876474,10.643528938293455,6.907584667205808,243220024.0,274814861.0
China,CHN,2009,2020,6.559854984283447,13.395745277404783,6.835890293121336,1342522717.0,1426106093.0
Australia,AUS,2009,2020,3.7221736907958975,10.292229652404783,6.570055961608886,21783014.0,25743787.0
France,FRA,2009,2020,7.408987522125244,13.971604347229004,6.56261682510376,63106460.0,65905273.0
Netherlands,NLD,2009,2020,3.323091506958008,9.734892845153809,6.411801338195801,16684148.0,17636732.0
Bulgaria,BGR,2009,2020,4.845613479614258,11.121899604797363,6.2762861251831055,7488016.0,6933656.0
Croatia,HRV,2009,2020,18.758878707885746,25.03313446044922,6.274255752563473,4310537.0,3953956.0
Japan,JPN,2009,2020,4.755564689636231,10.457499504089355,5.701934814453124,128192471.0,126304533.0
Cyprus,CYP,2009,2020,0.7729085087776184,6.387985229492188,5.61507672071457,1109377.0,1302250.0
Poland,POL,2009,2020,2.9232027530670166,7.663285255432129,4.740082502365112,38002153.0,38171005.0
Malaysia,MYS,2009,2020,2.487831354141236,7.174838542938232,4.687007188796997,28124779.0,33889554.0
United States,USA,2009,2020,5.601161003112793,10.12306022644043,4.521899223327637,308023452.0,339436156.0
Czechia,CZE,2009,2020,3.14094614982605,7.538556575775146,4.397610425949096,10420985.0,10550129.0
Austria,AUT,2009,2020,32.54759979248047,36.87993621826172,4.33233642578125,8345073.0,8921402.0
Slovenia,SVN,2009,2020,15.641199111938477,19.778379440307617,4.137180328369141,2035610.0,2102421.0
Mexico,MEX,2009,2020,4.558758735656738,8.668187141418457,4.109428405761719,111999720.0,126799053.0
Thailand,THA,2009,2020,2.97951340675354,6.969916343688965,3.990402936935425,68121077.0,71641484.0
Israel,ISR,2009,2020,0.1488589346408844,4.0240325927734375,3.875173658132553,7206096.0,8800380.0
Slovakia,SVK,2009,2020,7.410487651824951,11.039277076721191,3.6287894248962402,5385074.0,5455028.0
Norway,NOR,2009,2020,67.62751770019531,70.96290588378906,3.33538818359375,4828625.0,5379275.0
Latvia,LVA,2009,2020,21.61602020263672,24.89365577697754,3.2776355743408203,2142044.0,1901119.0
Brazil,BRA,2009,2020,44.156986236572266,47.11575698852539,2.958770751953125,192079958.0,208660845.0
India,IND,2009,2020,5.964695453643799,8.892712593078613,2.9280171394348145,1225524764.0,1402617694.0
South Korea,KOR,2009,2020,0.54491126537323,3.4662952423095703,2.9213839769363403,48546690.0,51858481.0
Chile,CHL,2009,2020,21.97593879699707,24.87366485595703,2.897726058959961,17009730.0,19370621.0
Hungary,HUN,2009,2020,3.946520566940308,6.806508541107178,2.8599879741668697,10001381.0,9749459.0
Morocco,MAR,2009,2020,4.431293487548828,7.141504764556885,2.7102112770080566,32030779.0,36584208.0
Peru,PER,2009,2020,28.46938133239746,31.1131591796875,2.643777847290039,28896819.0,32838577.0
North Macedonia,MKD,2009,2020,10.849470138549805,13.396245956420898,2.5467758178710938,2060601.0,1872021.0
Ukraine,UKR,2009,2020,2.407578468322754,4.707267761230469,2.299689292907715,46623731.0,44680008.0
South Africa,ZAF,2009,2020,0.3895322978496551,2.582289695739746,2.192757397890091,51728518.0,60562374.0
New Zealand,NZL,2009,2020,37.36172866821289,39.27529144287109,1.913562774658196,4304304.0,5069895.0
Canada,CAN,2009,2020,27.993202209472656,29.457256317138672,1.4640541076660156,33826370.0,38171903.0
Egypt,EGY,2009,2020,4.52480936050415,5.968183994293213,1.4433746337890625,87501635.0,109315118.0
Pakistan,PAK,2009,2020,10.193737030029297,11.468368530273438,1.2746315002441406,194376535.0,235001745.0
Taiwan,TWN,2009,2020,1.4682763814926147,2.6757972240448,1.207520842552185,23164353.0,23663461.0
United Arab Emirates,ARE,2009,2020,0.0018018182599917,1.0817803144454956,1.079978496185504,6707063.0,9448529.0
Iran,IRN,2009,2020,0.7672217488288879,1.8023287057876587,1.0351069569587708,76457831.0,87723448.0
Kazakhstan,KAZ,2009,2020,3.179605484008789,4.014204025268555,0.8345985412597656,16619851.0,19482116.0
Belarus,BLR,2009,2020,0.1927847266197204,0.9433614611625672,0.7505767345428469,9507334.0,9350943.0
Argentina,ARG,2009,2020,11.193401336669922,11.833356857299805,0.6399555206298828,40854832.0,45191960.0
Russia,RUS,2009,2020,6.130064010620117,6.678781032562256,0.5487170219421387,143869128.0,146371295.0
Hong Kong,HKG,2009,2020,0.0009339285315945,0.4620958566665649,0.46116192813497037,7064464.0,7490240.0
Vietnam,VNM,2009,2020,17.053613662719727,17.27617073059082,0.22255706787109375,86460023.0,98079196.0
Bangladesh,BGD,2009,2020,0.5131713151931763,0.6528986692428589,0.13972735404968262,150873716.0,166298024.0
Oman,OMN,2009,2020,0.0,0.109249547123909,0.109249547123909,2684665.0,4522502.0
Singapore,SGP,2009,2020,0.2225598096847534,0.3141159415245056,0.09155613183975223,4968574.0,5620151.0
Qatar,QAT,2009,2020,0.0,0.0858310014009475,0.0858310014009475,1586052.0,2803375.0
Algeria,DZA,2009,2020,0.2000075876712799,0.2825045883655548,0.0824970006942749,35490442.0,44042094.0
Saudi Arabia,SAU,2009,2020,7.248639303725213e-05,0.0783630460500717,0.07829055965703445,24217656.0,30991206.0
Kuwait,KWT,2009,2020,0.0,0.0373400673270225,0.0373400673270225,2795489.0,4400146.0
Turkmenistan,TKM,2009,2020,0.0036526082549244,0.0056366259232163,0.0019840176682919004,5451597.0,6949915.0
Trinidad and Tobago,TTO,2009,2020,0.0322017334401607,0.0091202510520815,-0.0230814823880792,1379056.0,1481026.0
Iraq,IRQ,2009,2020,2.191228151321411,1.88667905330658,-0.3045490980148311,30058207.0,42116602.0
Uzbekistan,UZB,2009,2020,3.25300931930542,2.293123960494995,-0.9598853588104248,27939333.0,33586373.0
Sri Lanka,LKA,2009,2020,16.162015914916992,14.889630317687988,-1.272385597229004,20756438.0,22561808.0
Colombia,COL,2009,2020,28.77091407775879,27.11065673828125,-1.660257339477539,44271543.0,50629997.0
Azerbaijan,AZE,2009,2020,4.672755718231201,1.7904454469680786,-2.8823102712631226,9046336.0,10181736.0
Philippines,PHL,2009,2020,17.91727638244629,12.82675552368164,-5.090520858764648,94384256.0,112081270.0
Denmark,DNK,2009,2021,12.843572616577148,38.80950927734375,25.9659366607666,5523169.0,5856774.0
Finland,FIN,2009,2021,18.61506462097168,35.035980224609375,16.420915603637695,5338854.0,5541069.0
United Kingdom,GBR,2009,2021,2.988893985748291,17.48206901550293,14.493175029754639,62506222.0,67668788.0
Portugal,PRT,2009,2021,18.13302993774414,32.196685791015625,14.063655853271484,10576265.0,10390957.0
Greece,GRC,2009,2021,5.6748247146606445,19.19955444335937,13.524729728698727,11108067.0,10579561.0
Ecuador,ECU,2009,2021,18.011255264282227,31.037851333618164,13.026596069335938,14825960.0,17682454.0
Estonia,EST,2009,2021,2.722370386123657,14.29714012145996,11.574769735336302,1334528.0,1331750.0
Sweden,SWE,2009,2021,38.65645980834961,50.009986877441406,11.353527069091797,9298738.0,10416134.0
Ireland,IRL,2009,2021,6.703775405883789,17.79856300354004,11.09478759765625,4533750.0,5028428.0
Germany,DEU,2009,2021,8.146815299987793,18.08249855041504,9.935683250427246,80935276.0,83697080.0
Croatia,HRV,2009,2021,18.758878707885746,28.68254280090332,9.923664093017575,4310537.0,3924607.0
Spain,ESP,2009,2021,12.912885665893556,22.27165031433105,9.358764648437495,46635182.0,47735670.0
Lithuania,LTU,2009,2021,2.736781597137451,12.01100254058838,9.27422094345093,3163255.0,2794490.0
Switzerland,CHE,2009,2021,28.183937072753903,37.27571868896485,9.091781616210948,7737644.0,8707019.0
Australia,AUS,2009,2021,3.7221736907958975,12.282586097717283,8.560412406921387,21783014.0,25956417.0
Bulgaria,BGR,2009,2021,4.845613479614258,13.23141384124756,8.385800361633303,7488016.0,6877222.0
Netherlands,NLD,2009,2021,3.323091506958008,11.4828519821167,8.159760475158691,16684148.0,17730565.0
Italy,ITA,2009,2021,10.12662410736084,18.013944625854492,7.887320518493652,59904016.0,59729353.0
China,CHN,2009,2021,6.559854984283447,14.195034980773926,7.6351799964904785,1342522717.0,1426437269.0
Romania,ROU,2009,2021,10.620991706848145,18.153148651123047,7.532156944274902,20576922.0,19248159.0
Indonesia,IDN,2009,2021,3.7359442710876474,11.07604694366455,7.340102672576903,243220024.0,276758056.0
Turkey,TUR,2009,2021,8.471883773803711,15.696240425109863,7.224356651306152,72464846.0,86686254.0
Belgium,BEL,2009,2021,2.4941630363464355,9.202281951904297,6.708118915557861,10812936.0,11570843.0
Cyprus,CYP,2009,2021,0.7729085087776184,7.387552738189697,6.614644229412079,1109377.0,1317311.0
Japan,JPN,2009,2021,4.755564689636231,10.814117431640623,6.058552742004392,128192471.0,125679342.0
Venezuela,VEN,2009,2021,22.612350463867188,28.157299041748047,5.544948577880859,28438296.0,28237830.0
France,FRA,2009,2021,7.408987522125244,12.914198875427246,5.505211353302002,63106460.0,66083547.0
Malaysia,MYS,2009,2021,2.487831354141236,7.645544052124023,5.157712697982788,28124779.0,34282404.0
Vietnam,VNM,2009,2021,17.053613662719727,22.16009521484375,5.106481552124023,86460023.0,98935101.0
Mexico,MEX,2009,2021,4.558758735656738,9.537885665893556,4.979126930236818,111999720.0,127648151.0
Sri Lanka,LKA,2009,2021,16.162015914916992,21.0046329498291,4.842617034912109,20756438.0,22700377.0
Israel,ISR,2009,2021,0.1488589346408844,4.888744831085205,4.739885896444321,7206096.0,8942925.0
Poland,POL,2009,2021,2.9232027530670166,7.598723411560059,4.675520658493042,38002153.0,38040303.0
United States,USA,2009,2021,5.601161003112793,10.115880966186523,4.5147199630737305,308023452.0,340161438.0
Czechia,CZE,2009,2021,3.14094614982605,7.275116920471191,4.134170770645142,10420985.0,10530683.0
Thailand,THA,2009,2021,2.97951340675354,7.034392833709717,4.054879426956177,68121077.0,71727338.0
Slovenia,SVN,2009,2021,15.641199111938477,19.610496520996094,3.969297409057617,2035610.0,2113495.0
Hungary,HUN,2009,2021,3.946520566940308,7.724250316619873,3.777729749679565,10001381.0,9707848.0
Norway,NOR,2009,2021,67.62751770019531,71.30542755126953,3.6779098510742188,4828625.0,5408082.0
North Macedonia,MKD,2009,2021,10.849470138549805,14.34812355041504,3.498653411865236,2060601.0,1851109.0
Ukraine,UKR,2009,2021,2.407578468322754,5.89018440246582,3.4826059341430664,46623731.0,44298642.0
South Korea,KOR,2009,2021,0.54491126537323,3.8773114681243896,3.3324002027511597,48546690.0,51848401.0
New Zealand,NZL,2009,2021,37.36172866821289,40.31645584106445,2.9547271728515625,4304304.0,5107694.0
South Africa,ZAF,2009,2021,0.3895322978496551,3.247384548187256,2.8578522503376007,51728518.0,61502602.0
Slovakia,SVK,2009,2021,7.410487651824951,10.21347427368164,2.8029866218566895,5385074.0,5442766.0
Morocco,MAR,2009,2021,4.431293487548828,7.12645435333252,2.6951608657836923,32030779.0,36954443.0
India,IND,2009,2021,5.964695453643799,8.656782150268555,2.692086696624756,1225524764.0,1414203896.0
Latvia,LVA,2009,2021,21.61602020263672,24.165040969848636,2.5490207672119176,2142044.0,1885593.0
Austria,AUT,2009,2021,32.54759979248047,34.63812255859375,2.0905227661132812,8345073.0,8967053.0
Taiwan,TWN,2009,2021,1.4682763814926147,2.931974172592163,1.4636977910995483,23164353.0,23558330.0
Chile,CHL,2009,2021,21.97593879699707,23.42108154296875,1.4451427459716797,17009730.0,19456323.0
Egypt,EGY,2009,2021,4.52480936050415,5.907510280609131,1.3827009201049805,87501635.0,110957005.0
United Arab Emirates,ARE,2009,2021,0.0018018182599917,1.2428938150405884,1.2410919967805967,6707063.0,9789055.0
Canada,CAN,2009,2021,27.993202209472656,29.11310386657715,1.1199016571044922,33826370.0,38454058.0
Belarus,BLR,2009,2021,0.1927847266197204,1.106414794921875,0.9136300683021545,9507334.0,9251368.0
Colombia,COL,2009,2021,28.77091407775879,29.665802001953125,0.8948879241943359,44271543.0,51188174.0
Hong Kong,HKG,2009,2021,0.0009339285315945,0.6541301012039185,0.653196172672324,7064464.0,7484604.0
Kazakhstan,KAZ,2009,2021,3.179605484008789,3.779671907424927,0.6000664234161381,16619851.0,19743607.0
Oman,OMN,2009,2021,0.0,0.4964174926280975,0.4964174926280975,2684665.0,4500429.0
Russia,RUS,2009,2021,6.130064010620117,6.586403846740723,0.45633983612060547,143869128.0,145836172.0
Iran,IRN,2009,2021,0.7672217488288879,1.1396211385726929,0.37239938974380493,76457831.0,88455490.0
Bangladesh,BGD,2009,2021,0.5131713151931763,0.6705762147903442,0.15740489959716797,150873716.0,167658855.0
Peru,PER,2009,2021,28.46938133239746,28.608381271362305,0.13899993896484375,28896819.0,33155883.0
Singapore,SGP,2009,2021,0.2225598096847534,0.3376918137073517,0.1151320040225983,4968574.0,5546291.0
Kuwait,KWT,2009,2021,0.0,0.1113119572401046,0.1113119572401046,2795489.0,4360748.0
Saudi Arabia,SAU,2009,2021,7.248639303725213e-05,0.0825920775532722,0.08251959116023495,24217656.0,31328374.0
Qatar,QAT,2009,2021,0.0,0.0809046030044555,0.0809046030044555,1586052.0,2814988.0
Algeria,DZA,2009,2021,0.2000075876712799,0.2380471229553222,0.0380395352840423,35490442.0,44761099.0
Turkmenistan,TKM,2009,2021,0.0036526082549244,0.005598412360996,0.0019458041060716,5451597.0,7092042.0
Trinidad and Tobago,TTO,2009,2021,0.0322017334401607,0.0088990908116102,-0.0233026426285505,1379056.0,1487715.0
Argentina,ARG,2009,2021,11.193401336669922,10.947453498840332,-0.24594783782958984,40854832.0,45312282.0
Pakistan,PAK,2009,2021,10.193737030029297,9.92747688293457,-0.26626014709472656,194376535.0,239477805.0
Brazil,BRA,2009,2021,44.156986236572266,43.67330932617188,-0.4836769104003835,192079958.0,209550291.0
Iraq,IRQ,2009,2021,2.191228151321411,1.483875751495361,-0.70735239982605,30058207.0,43071208.0
Uzbekistan,UZB,2009,2021,3.25300931930542,2.167122840881348,-1.0858864784240718,27939333.0,34243696.0
Azerbaijan,AZE,2009,2021,4.672755718231201,1.9303348064422607,-2.7424209117889404,9046336.0,10234372.0
Philippines,PHL,2009,2021,17.91727638244629,12.94776439666748,-4.969511985778809,94384256.0,113100947.0
Denmark,DNK,2009,2022,12.843572616577148,40.791603088378906,27.948030471801758,5523169.0,5902901.0
Finland,FIN,2009,2022,18.61506462097168,34.8967399597168,16.281675338745117,5338854.0,5569300.0
United Kingdom,GBR,2009,2022,2.988893985748291,19.072383880615234,16.083489894866943,62506222.0,68179315.0
Sweden,SWE,2009,2022,38.65645980834961,52.433502197265625,13.777042388916016,9298738.0,10487335.0
Greece,GRC,2009,2022,5.6748247146606445,18.782621383666992,13.107796669006348,11108067.0,10412481.0
Ireland,IRL,2009,2022,6.703775405883789,19.420204162597656,12.716428756713867,4533750.0,5110015.0
Germany,DEU,2009,2022,8.146815299987793,20.32915496826172,12.182339668273926,80935276.0,84086227.0
Lithuania,LTU,2009,2022,2.736781597137451,14.382125854492188,11.645344257354736,3163255.0,2816923.0
Netherlands,NLD,2009,2022,3.323091506958008,14.41684627532959,11.093754768371582,16684148.0,17904421.0
Portugal,PRT,2009,2022,18.13302993774414,28.75320625305176,10.62017631530762,10576265.0,10417074.0
Estonia,EST,2009,2022,2.722370386123657,13.240793228149414,10.518422842025757,1334528.0,1350093.0
Ecuador,ECU,2009,2022,18.011255264282227,28.426424026489254,10.415168762207028,14825960.0,17823900.0
Turkey,TUR,2009,2022,8.471883773803711,18.035873413085938,9.563989639282227,72464846.0,87058469.0
Australia,AUS,2009,2022,3.7221736907958975,13.247021675109863,9.524847984313965,21783014.0,26200987.0
China,CHN,2009,2022,6.559854984283447,15.217976570129396,8.658121585845949,1342522717.0,1425179562.0
Vietnam,VNM,2009,2022,17.053613662719727,25.31220245361328,8.258588790893555,86460023.0,99680656.0
Spain,ESP,2009,2022,12.912885665893556,20.876808166503903,7.963922500610346,46635182.0,47828386.0
Belgium,BEL,2009,2022,2.4941630363464355,10.436023712158203,7.941860675811768,10812936.0,11641814.0
Sri Lanka,LKA,2009,2022,16.162015914916992,23.4489688873291,7.286952972412109,20756438.0,22834965.0
Bulgaria,BGR,2009,2022,4.845613479614258,12.026074409484863,7.1804609298706055,7488016.0,6825862.0
Romania,ROU,2009,2022,10.620991706848145,17.783123016357422,7.162131309509277,20576922.0,19166776.0
Cyprus,CYP,2009,2022,0.7729085087776184,7.765375137329102,6.992466628551483,1109377.0,1331376.0
Indonesia,IDN,2009,2022,3.7359442710876474,10.207818984985352,6.471874713897704,243220024.0,278830527.0
Poland,POL,2009,2022,2.9232027530670166,9.36988925933838,6.446686506271364,38002153.0,38385734.0
Japan,JPN,2009,2022,4.755564689636231,11.154245376586914,6.398680686950683,128192471.0,124997585.0
France,FRA,2009,2022,7.408987522125244,13.725915908813477,6.316928386688232,63106460.0,66277412.0
Croatia,HRV,2009,2022,18.758878707885746,25.052818298339844,6.293939590454098,4310537.0,3907031.0
New Zealand,NZL,2009,2022,37.36172866821289,43.2949333190918,5.933204650878906,4304304.0,5131731.0
Italy,ITA,2009,2022,10.12662410736084,15.951094627380373,5.824470520019533,59904016.0,59619106.0
Malaysia,MYS,2009,2022,2.487831354141236,7.832596778869629,5.3447654247283936,28124779.0,34695494.0
United States,USA,2009,2022,5.601161003112793,10.874505996704102,5.273344993591309,308023452.0,341534041.0
Israel,ISR,2009,2022,0.1488589346408844,5.38734245300293,5.238483518362045,7206096.0,9103143.0
Ukraine,UKR,2009,2022,2.407578468322754,7.502861022949219,5.095282554626465,46623731.0,41048768.0
Latvia,LVA,2009,2022,21.61602020263672,26.645931243896484,5.029911041259766,2142044.0,1881059.0
Hungary,HUN,2009,2022,3.946520566940308,8.957308769226074,5.010788202285767,10001381.0,9684308.0
Mexico,MEX,2009,2022,4.558758735656738,9.242801666259766,4.684042930603027,111999720.0,128613116.0
Czechia,CZE,2009,2022,3.14094614982605,7.495779514312744,4.354833364486694,10420985.0,10673216.0
Thailand,THA,2009,2022,2.97951340675354,7.247942924499512,4.268429517745972,68121077.0,71735321.0
Chile,CHL,2009,2022,21.97593879699707,26.079269409179688,4.103330612182617,17009730.0,19553033.0
Venezuela,VEN,2009,2022,22.612350463867188,26.48430061340332,3.871950149536133,28438296.0,28213015.0
South Korea,KOR,2009,2022,0.54491126537323,4.332525253295898,3.7876139879226685,48546690.0,51782515.0
Brazil,BRA,2009,2022,44.156986236572266,47.6599235534668,3.5029373168945312,192079958.0,210306411.0
India,IND,2009,2022,5.964695453643799,9.421208381652832,3.456512928009033,1225524764.0,1425423209.0
South Africa,ZAF,2009,2022,0.3895322978496551,3.64823317527771,3.258700877428055,51728518.0,62378417.0
Switzerland,CHE,2009,2022,28.183937072753903,31.095836639404297,2.911899566650394,7737644.0,8792180.0
Taiwan,TWN,2009,2022,1.4682763814926147,4.234935283660889,2.766658902168274,23164353.0,23420107.0
Austria,AUT,2009,2022,32.54759979248047,35.13408279418945,2.5864830017089844,8345073.0,9064678.0
Slovakia,SVK,2009,2022,7.410487651824951,9.672483444213867,2.261995792388916,5385074.0,5473195.0
North Macedonia,MKD,2009,2022,10.849470138549805,13.052943229675291,2.2034730911254865,2060601.0,1840236.0
Morocco,MAR,2009,2022,4.431293487548828,6.615607261657715,2.1843137741088867,32030779.0,37329068.0
Norway,NOR,2009,2022,67.62751770019531,69.64840698242188,2.0208892822265625,4828625.0,5456796.0
Canada,CAN,2009,2022,27.993202209472656,29.49667739868164,1.5034751892089844,33826370.0,38821259.0
United Arab Emirates,ARE,2009,2022,0.0018018182599917,1.4112470149993896,1.409445196739398,6707063.0,10242085.0
Egypt,EGY,2009,2022,4.52480936050415,5.6872239112854,1.16241455078125,87501635.0,112618252.0
Oman,OMN,2009,2022,0.0,1.1359578371047974,1.1359578371047974,2684665.0,4730229.0
Belarus,BLR,2009,2022,0.1927847266197204,1.147472262382507,0.9546875357627866,9507334.0,9173240.0
Hong Kong,HKG,2009,2022,0.0009339285315945,0.9266648292541504,0.9257309007225559,7064464.0,7465913.0
Argentina,ARG,2009,2022,11.193401336669922,12.00951099395752,0.8161096572875977,40854832.0,45407904.0
Kazakhstan,KAZ,2009,2022,3.179605484008789,3.995128154754639,0.81552267074585,16619851.0,20034612.0
Pakistan,PAK,2009,2022,10.193737030029297,10.570693969726562,0.3769569396972656,194376535.0,243700667.0
Iran,IRN,2009,2022,0.7672217488288879,1.1119308471679688,0.3447090983390808,76457831.0,89524247.0
Singapore,SGP,2009,2022,0.2225598096847534,0.5213484764099121,0.2987886667251587,4968574.0,5649888.0
Slovenia,SVN,2009,2022,15.641199111938477,15.911842346191406,0.2706432342529297,2035610.0,2115231.0
Qatar,QAT,2009,2022,0.0,0.1923282444477081,0.1923282444477081,1586052.0,2892466.0
Bangladesh,BGD,2009,2022,0.5131713151931763,0.6926618218421936,0.17949050664901733,150873716.0,169384891.0
Saudi Arabia,SAU,2009,2022,7.248639303725213e-05,0.1567925065755844,0.15672002018254716,24217656.0,32175351.0
Kuwait,KWT,2009,2022,0.0,0.0928031802177429,0.0928031802177429,2795489.0,4589514.0
Algeria,DZA,2009,2022,0.2000075876712799,0.2279137521982193,0.027906164526939392,35490442.0,45477391.0
Turkmenistan,TKM,2009,2022,0.0036526082549244,0.0052653481252491,0.0016127398703246996,5451597.0,7230197.0
Trinidad and Tobago,TTO,2009,2022,0.0322017334401607,0.008880702778697,-0.023321030661463703,1379056.0,1495923.0
Russia,RUS,2009,2022,6.130064010620117,5.920468807220459,-0.2095952033996582,143869128.0,145579889.0
Colombia,COL,2009,2022,28.77091407775879,28.38390350341797,-0.3870105743408203,44271543.0,51737944.0
Uzbekistan,UZB,2009,2022,3.25300931930542,2.387324571609497,-0.8656847476959229,27939333.0,34938953.0
Iraq,IRQ,2009,2022,2.191228151321411,1.0945245027542114,-1.0967036485671997,30058207.0,44070556.0
Peru,PER,2009,2022,28.46938133239746,26.15500259399414,-2.3143787384033203,28896819.0,33475436.0
Azerbaijan,AZE,2009,2022,4.672755718231201,2.188248634338379,-2.4845070838928223,9046336.0,10295307.0
Philippines,PHL,2009,2022,17.91727638244629,13.031899452209473,-4.885376930236816,94384256.0,113964343.0
Denmark,DNK,2009,2023,12.843572616577148,40.93807601928711,28.09450340270996,5523169.0,5948134.0
Finland,FIN,2009,2023,18.61506462097168,35.88801574707031,17.272951126098633,5338854.0,5601185.0
United Kingdom,GBR,2009,2023,2.988893985748291,19.976457595825195,16.987563610076904,62506222.0,68682965.0
Portugal,PRT,2009,2023,18.13302993774414,34.66953659057617,16.53650665283203,10576265.0,10430735.0
Lithuania,LTU,2009,2023,2.736781597137451,18.719112396240234,15.982330799102783,3163255.0,2854104.0
Germany,DEU,2009,2023,8.146815299987793,23.602962493896484,15.456147193908691,80935276.0,84548233.0
Ireland,IRL,2009,2023,6.703775405883789,21.819515228271484,15.115739822387695,4533750.0,5196629.0
Greece,GRC,2009,2023,5.6748247146606445,20.75421524047852,15.079390525817875,11108067.0,10242910.0
Sweden,SWE,2009,2023,38.65645980834961,52.45892333984375,13.80246353149414,9298738.0,10551493.0
Netherlands,NLD,2009,2023,3.323091506958008,16.630290985107422,13.307199478149414,16684148.0,18092526.0
Spain,ESP,2009,2023,12.912885665893556,24.8220272064209,11.909141540527342,46635182.0,47911583.0
Estonia,EST,2009,2023,2.722370386123657,14.305354118347168,11.58298373222351,1334528.0,1367195.0
Croatia,HRV,2009,2023,18.758878707885746,29.58635902404785,10.827480316162106,4310537.0,3896023.0
Australia,AUS,2009,2023,3.7221736907958975,14.323447227478027,10.601273536682129,21783014.0,26451126.0
Romania,ROU,2009,2023,10.620991706848145,20.908308029174805,10.28731632232666,20576922.0,19118482.0
Latvia,LVA,2009,2023,21.61602020263672,31.77641487121582,10.160394668579102,2142044.0,1882399.0
Ecuador,ECU,2009,2023,18.011255264282227,27.974184036254883,9.962928771972656,14825960.0,17980079.0
Turkey,TUR,2009,2023,8.471883773803711,18.325584411621094,9.853700637817383,72464846.0,87270502.0
Belgium,BEL,2009,2023,2.4941630363464355,12.14944076538086,9.655277729034424,10812936.0,11712891.0
Bulgaria,BGR,2009,2023,4.845613479614258,14.28764820098877,9.442034721374512,7488016.0,6795805.0
China,CHN,2009,2023,6.559854984283447,15.505326271057127,8.94547128677368,1342522717.0,1422584930.0
Poland,POL,2009,2023,2.9232027530670166,11.751781463623049,8.828578710556032,38002153.0,38762847.0
